"ID","Carrier","FlightNo","Destination","DepartTime","Day","Month","FlightLength","Delay","Delayed30"
3901,"AA",707,"DFW","4-8am","Sun","June",214,-1,"No"
3911,"AA",763,"DFW","4-8pm","Sun","June",233,-4,"No"
3912,"AA",785,"DFW","4-8pm","Sun","June",235,-7,"No"
3913,"AA",787,"DFW","4-8pm","Sun","June",228,-2,"No"
3916,"AA",1551,"BNA","4-8pm","Sun","June",150,-13,"No"
3917,"AA",1559,"MIA","4-8pm","Sun","June",199,12,"No"
3918,"AA",1685,"MIA","4-8am","Sun","June",178,-2,"No"
3923,"AA",2011,"MIA","4-8pm","Sun","June",195,9,"No"
3926,"AA",2223,"STL","4-8pm","Sun","June",168,-6,"No"
3927,"AA",2255,"MIA","4-8am","Sun","June",170,-3,"No"
3928,"AA",301,"ORD","4-8am","Mon","June",140,0,"No"
3929,"AA",303,"ORD","4-8am","Mon","June",145,-3,"No"
3930,"AA",305,"ORD","4-8am","Mon","June",140,0,"No"
3931,"AA",309,"ORD","4-8am","Mon","June",140,2,"No"
3940,"AA",341,"ORD","4-8pm","Mon","June",160,-5,"No"
3941,"AA",345,"ORD","4-8pm","Mon","June",155,0,"No"
3942,"AA",347,"ORD","4-8pm","Mon","June",168,-5,"No"
3943,"AA",353,"ORD","4-8pm","Mon","June",155,0,"No"
3944,"AA",363,"ORD","4-8pm","Mon","June",155,8,"No"
3946,"AA",413,"MIA","4-8am","Mon","June",183,-2,"No"
3949,"AA",701,"DFW","4-8am","Mon","June",213,-4,"No"
3950,"AA",707,"DFW","4-8am","Mon","June",214,-4,"No"
3961,"AA",763,"DFW","4-8pm","Mon","June",233,-6,"No"
3962,"AA",785,"DFW","4-8pm","Mon","June",235,37,"Yes"
3963,"AA",787,"DFW","4-8pm","Mon","June",228,-5,"No"
3967,"AA",1551,"BNA","4-8pm","Mon","June",150,-5,"No"
3968,"AA",1559,"MIA","4-8pm","Mon","June",199,190,"Yes"
3969,"AA",1685,"MIA","4-8am","Mon","June",178,11,"No"
3974,"AA",2011,"MIA","4-8pm","Mon","June",195,-7,"No"
3977,"AA",2223,"STL","4-8pm","Mon","June",168,-5,"No"
3978,"AA",2255,"MIA","4-8am","Mon","June",170,-4,"No"
3979,"AA",301,"ORD","4-8am","Tue","June",140,0,"No"
3980,"AA",303,"ORD","4-8am","Tue","June",145,-5,"No"
3981,"AA",305,"ORD","4-8am","Tue","June",140,-1,"No"
3982,"AA",309,"ORD","4-8am","Tue","June",140,-2,"No"
3991,"AA",341,"ORD","4-8pm","Tue","June",160,0,"No"
3992,"AA",345,"ORD","4-8pm","Tue","June",155,169,"Yes"
3993,"AA",347,"ORD","4-8pm","Tue","June",168,90,"Yes"
3994,"AA",353,"ORD","4-8pm","Tue","June",155,0,"No"
3995,"AA",363,"ORD","4-8pm","Tue","June",155,0,"No"
3997,"AA",413,"MIA","4-8am","Tue","June",183,8,"No"
4000,"AA",701,"DFW","4-8am","Tue","June",213,18,"No"
4001,"AA",707,"DFW","4-8am","Tue","June",214,-1,"No"
4012,"AA",763,"DFW","4-8pm","Tue","June",233,10,"No"
4013,"AA",785,"DFW","4-8pm","Tue","June",235,0,"No"
4014,"AA",787,"DFW","4-8pm","Tue","June",228,0,"No"
4018,"AA",1551,"BNA","4-8pm","Tue","June",150,0,"No"
4019,"AA",1559,"MIA","4-8pm","Tue","June",199,1,"No"
4020,"AA",1685,"MIA","4-8am","Tue","June",178,14,"No"
4025,"AA",2011,"MIA","4-8pm","Tue","June",195,10,"No"
4028,"AA",2223,"STL","4-8pm","Tue","June",168,16,"No"
4029,"AA",2255,"MIA","4-8am","Tue","June",170,-2,"No"
